"id","parent_id","level","name","merger_name"
"16119","16","1","垂钓用品","运动健康,垂钓用品"
"161221250","16122","2","太极","运动健康,武术搏击,太极"
"161231258","16123","2","运动护肩","运动健康,运动护具,运动护肩"
"161231265","16123","2","其他运动护具","运动健康,运动护具,其他运动护具"
"161241282","16124","2","肚皮舞服","运动健康,瑜伽舞蹈,肚皮舞服"
"161241286","16124","2","芭蕾舞鞋","运动健康,瑜伽舞蹈,芭蕾舞鞋"
"161241293","16124","2","瑜伽垫","运动健康,瑜伽舞蹈,瑜伽垫"
"161241295","16124","2","瑜伽球","运动健康,瑜伽舞蹈,瑜伽球"
"161271349","16127","2","滑雪鞋","运动健康,滑雪运动,滑雪鞋"
"161281360","16128","2","抓绒衣裤","运动健康,户外鞋服,抓绒衣裤"
"161311439","16131","2","高尔夫卫衣/套头衫","运动健康,体育用品,高尔夫卫衣/套头衫"
"161311458","16131","2","台球架杆器","运动健康,体育用品,台球架杆器"
"161311482","16131","2","其他橄榄球装备","运动健康,体育用品,其他橄榄球装备"
"161311529","16131","2","网球网","运动健康,体育用品,网球网"
"161311543","16131","2","排球","运动健康,体育用品,排球"
"17",,"0","玩具乐器",
"171321554","17132","2","遥控/电动玩具配件","玩具乐器,遥控/电动玩具,遥控/电动玩具配件"
"171331558","17133","2","其他毛绒布艺玩具","玩具乐器,毛绒布艺,其他毛绒布艺玩具"
"171391589","17139","2","积木","玩具乐器,积木拼插,积木"
"171401596","17140","2","儿童贴纸","玩具乐器,绘画/DIY,儿童贴纸"
"17141","17","1","创意减压","玩具乐器,创意减压"
"171441617","17144","2","陶笛","玩具乐器,民族吹奏乐器,陶笛"
"171451620","17145","2","镲","玩具乐器,民族打击乐器,镲"
"171491656","17149","2","短笛","玩具乐器,西洋管乐器,短笛"
"171551696","17155","2","几何形状套柱","玩具乐器,拆装/敲打玩具,几何形状套柱"
"171641736","17164","2","手推玩具","玩具乐器,健身架/爬行学步玩具,手推玩具"
"181741768","18174","2","电影票","彩票、旅行、充值、票务,票务,电影票"
"181741774","18174","2","戏曲综艺","彩票、旅行、充值、票务,票务,戏曲综艺"
"191751782","19175","2","葡萄/提子","生鲜,水果,葡萄/提子"
"191751788","19175","2","桔/橘","生鲜,水果,桔/橘"
"19177","19","1","海鲜水产","生鲜,海鲜水产"
"191781821","19178","2","鸡肉","生鲜,禽肉蛋品,鸡肉"
"03","0","1","文艺","图书、音像、电子书刊,文艺"
"0422","04","2","11-14岁","图书、音像、电子书刊,少儿,11-14岁"
"0738","07","2","家庭与育儿","图书、音像、电子书刊,生活,家庭与育儿"
"0844","08","2","医学","图书、音像、电子书刊,科技,医学"
"11481","114","2","手机支架","手机,手机配件,手机支架"
"11584","115","2","模拟对讲机","手机,对讲机,模拟对讲机"
"219136","219","2","多用途锅","家用电器,厨房小电,多用途锅"
"220152","220","2","电风扇","家用电器,生活电器,电风扇"
"220157","220","2","毛球修剪器","家用电器,生活电器,毛球修剪器"
"221171","221","2","洁面仪","家用电器,个护健康,洁面仪"
"221178","221","2","冲牙器","家用电器,个护健康,冲牙器"
"222198","222","2","电炸炉","家用电器,商用电器,电炸炉"
"222210","222","2","商用净水设备","家用电器,商用电器,商用净水设备"
"222216","222","2","商用电饭煲","家用电器,商用电器,商用电饭煲"
"327258","327","2","镜头附件","数码,数码配件,镜头附件"
"435305","435","2","装饰字画","家居家装,家装软饰,装饰字画"
"436320","436","2","猫狗玩具","家居家装,宠物生活,猫狗玩具"
"538343","538","2","装机配件","电脑办公,电脑组件,装机配件"
"538344","538","2","主板CPU套装","电脑办公,电脑组件,主板CPU套装"
"541368","541","2","网卡","电脑办公,网络产品,网卡"
"543393","543","2","文件管理","电脑办公,文具,文件管理"
"544402","544","2","京东服务","电脑办公,服务产品,京东服务"
"756477","756","2","男士面部精华","个护化妆,男士面部护肤,男士面部精华"
"756478","756","2","男士爽肤水/化妆水","个护化妆,男士面部护肤,男士爽肤水/化妆水"
"756479","756","2","男士乳液/面霜","个护化妆,男士面部护肤,男士乳液/面霜"
"861568","861","2","羊绒衫","服饰内衣,男装,羊绒衫"
"861574","861","2","仿皮皮衣","服饰内衣,男装,仿皮皮衣"
"862601","862","2","连裤袜/丝袜","服饰内衣,内衣,连裤袜/丝袜"
"863","8","1","洗衣服务","服饰内衣,洗衣服务"
"1070674","1070","2","踝靴","鞋靴,时尚女鞋,踝靴"
"1174714","1174","2","孕产妇家居服/哺乳装","母婴,妈妈专区,孕产妇家居服/哺乳装"
"1175720","1175","2","内衣裤","母婴,童装,内衣裤"
"1178","11","1","亲子乐园","母婴,亲子乐园"
"1279757","1279","2","工艺礼品","礼品箱包,礼品,工艺礼品"
"1386","13","1","休闲食品","食品饮料、保健食品,休闲食品"
"1387824","1387","2","面","食品饮料、保健食品,粮油调味,面"
"1390853","1390","2","白茶","食品饮料、保健食品,茗茶,白茶"
"1492864","1492","2","发箍","珠宝,发饰,发箍"
"14100908","14100","2","琥珀/蜜蜡","珠宝,彩宝,琥珀/蜜蜡"
"14100910","14100","2","红宝石/蓝宝石","珠宝,彩宝,红宝石/蓝宝石"
"14101921","14101","2","和田玉耳饰","珠宝,和田玉,和田玉耳饰"
"14104932","14104","2","小叶紫檀","珠宝,木手串/把件,小叶紫檀"
"15107","15","1","维修保养","汽车用品,维修保养"
"15107956","15107","2","刹车卡钳","汽车用品,维修保养,刹车卡钳"
"15107972","15107","2","柴机油","汽车用品,维修保养,柴机油"
"151111121","15111","2","自驾野营","汽车用品,安全自驾,自驾野营"
"151121139","15112","2","保养套餐","汽车用品,汽车服务,保养套餐"
"151121140","15112","2","洗车服务","汽车用品,汽车服务,洗车服务"
"161151167","16115","2","羽绒服","运动健康,运动服饰,羽绒服"
"161151177","16115","2","运动配饰","运动健康,运动服饰,运动配饰"
"161161183","16116","2","扑克","运动健康,棋牌麻将,扑克"
"161161190","16116","2","筹码","运动健康,棋牌麻将,筹码"
"161181215","16118","2","穿戴装备","运动健康,骑行运动,穿戴装备"
"161191222","16119","2","鱼线","运动健康,垂钓用品,鱼线"
"161191227","16119","2","钓鱼灯","运动健康,垂钓用品,钓鱼灯"
"16120","16","1","游泳用品","运动健康,游泳用品"
"161211239","16121","2","赛事报名","运动健康,体育服务,赛事报名"
"161211242","16121","2","其他","运动健康,体育服务,其他"
"161241292","16124","2","体操跳板","运动健康,瑜伽舞蹈,体操跳板"
"161251324","16125","2","其他民俗用品","运动健康,马术/民俗运动,其他民俗用品"
"161301399","16130","2","拉力器/臂力器","运动健康,健身训练,拉力器/臂力器"
"161301411","16130","2","骑马机","运动健康,健身训练,骑马机"
"161311446","16131","2","高尔夫球钉","运动健康,体育用品,高尔夫球钉"
"161311483","16131","2","棒球鞋服","运动健康,体育用品,棒球鞋服"
"161311488","16131","2","乒乓球发球机","运动健康,体育用品,乒乓球发球机"
"161311497","16131","2","乒乓球袜","运动健康,体育用品,乒乓球袜"
"161311530","16131","2","网球避震器","运动健康,体育用品,网球避震器"
"161311546","16131","2","棒球","运动健康,体育用品,棒球"
"171371577","17137","2","扭蛋","玩具乐器,潮玩/动漫,扭蛋"
"171371578","17137","2","人偶/BJD/兵人","玩具乐器,潮玩/动漫,人偶/BJD/兵人"
"171451625","17145","2","排鼓","玩具乐器,民族打击乐器,排鼓"
"171491653","17149","2","单簧管/双簧管","玩具乐器,西洋管乐器,单簧管/双簧管"
"171501669","17150","2","吉他","玩具乐器,西洋弦乐器,吉他"
"171511673","17151","2","电子琴","玩具乐器,键盘乐器,电子琴"
"171531681","17153","2","空气动力玩具","玩具乐器,STEAM教玩具,空气动力玩具"
"171581705","17158","2","回力玩具","玩具乐器,惯性/发条玩具,回力玩具"
"171591708","17159","2","仿真照相机","玩具乐器,仿真/过家家玩具,仿真照相机"
"17163","17","1","户外玩具/游乐设施","玩具乐器,户外玩具/游乐设施"
"171631727","17163","2","儿童秋千","玩具乐器,户外玩具/游乐设施,儿童秋千"
"181681750","18168","2","排列三","彩票、旅行、充值、票务,彩票,排列三"
"181701758","18170","2","国内酒店","彩票、旅行、充值、票务,酒店,国内酒店"
"191751780","19175","2","蓝莓","生鲜,水果,蓝莓"
"191791825","19179","2","水饺/馄饨","生鲜,面点烘焙,水饺/馄饨"
"191791831","19179","2","蛋挞","生鲜,面点烘焙,蛋挞"
"201831854","20183","2","跑车","整车,传统乘用车,跑车"
"201841865","20184","2","面包车（二手）","整车,二手车,面包车（二手）"
"002","00","2","数字杂志","图书、音像、电子书刊,电子书刊,数字杂志"
"0842","08","2","科普读物","图书、音像、电子书刊,科技,科普读物"
"11363","113","2","装宽带","手机,运营商,装宽带"
"21794","217","2","空调","家用电器,大 家 电,空调"
"219120","219","2","微波炉","家用电器,厨房小电,微波炉"
"219133","219","2","空气炸锅","家用电器,厨房小电,空气炸锅"
"219138","219","2","破壁机","家用电器,厨房小电,破壁机"
"220151","220","2","干衣机","家用电器,生活电器,干衣机"
"222191","222","2","香肠/热狗机","家用电器,商用电器,香肠/热狗机"
"222214","222","2","食品烘干机","家用电器,商用电器,食品烘干机"
"327255","327","2","三脚架/云台","数码,数码配件,三脚架/云台"
"329274","329","2","音箱/音响","数码,影音娱乐,音箱/音响"
"331287","331","2","延保服务","数码,虚拟商品,延保服务"
"435312","435","2","花瓶花艺","家居家装,家装软饰,花瓶花艺"
"537323","537","2","笔记本","电脑办公,电脑整机,笔记本"
"538342","538","2","声卡/扩展卡","电脑办公,电脑组件,声卡/扩展卡"
"542374","542","2","投影机","电脑办公,办公设备,投影机"
"648","6","1","烹饪锅具","厨具,烹饪锅具"
"652446","652","2","餐具套装","厨具,餐具,餐具套装"
"653454","653","2","酒店餐具","厨具,酒店用品,酒店餐具"
"654456","654","2","整套茶具","厨具,茶具,整套茶具"
"654462","654","2","茶宠摆件","厨具,茶具,茶宠摆件"
"757489","757","2","化妆刷","个护化妆,美妆工具,化妆刷"
"759525","759","2","唇笔/唇线笔","个护化妆,香水彩妆,唇笔/唇线笔"
"860530","860","2","T恤","服饰内衣,女装,T恤"
"860546","860","2","真皮皮衣","服饰内衣,女装,真皮皮衣"
"860561","860","2","毛衣","服饰内衣,女装,毛衣"
"861570","861","2","马甲/背心","服饰内衣,男装,马甲/背心"
"861576","861","2","棉服","服饰内衣,男装,棉服"
"861579","861","2","休闲裤","服饰内衣,男装,休闲裤"
"862600","862","2","抹胸","服饰内衣,内衣,抹胸"
"1070678","1070","2","鞋配件","鞋靴,时尚女鞋,鞋配件"
"1070680","1070","2","鱼嘴鞋","鞋靴,时尚女鞋,鱼嘴鞋"
"1070682","1070","2","马丁靴","鞋靴,时尚女鞋,马丁靴"
"1172693","1172","2","婴儿纸尿片","母婴,尿裤湿巾,婴儿纸尿片"
"1173","11","1","童车童床","母婴,童车童床"
"1174706","1174","2","出行用品","母婴,妈妈专区,出行用品"
"1175727","1175","2","马甲","母婴,童装,马甲"
"1175734","1175","2","儿童配饰","母婴,童装,儿童配饰"
"12",,"0","礼品箱包",
"1279756","1279","2","收藏品","礼品箱包,礼品,收藏品"
"1384798","1384","2","休闲零食","食品饮料、保健食品,进口食品,休闲零食"
"1384801","1384","2","牛奶乳品","食品饮料、保健食品,进口食品,牛奶乳品"
"1387","13","1","粮油调味","食品饮料、保健食品,粮油调味"
"1491860","1491","2","毛衣链","珠宝,时尚饰品,毛衣链"
"1496888","1496","2","银戒指","珠宝,银饰,银戒指"
"1498899","1498","2","翡翠戒指","珠宝,翡翠,翡翠戒指"
"14101","14","1","和田玉","珠宝,和田玉"
"151081013","15108","2","车载冰箱","汽车用品,车载电器,车载冰箱"
"151091024","15109","2","车蜡","汽车用品,美容清洗,车蜡"
"151091031","15109","2","玻璃水","汽车用品,美容清洗,玻璃水"
"151091037","15109","2","洗车机","汽车用品,美容清洗,洗车机"
"151101046","15110","2","车身装饰条","汽车用品,汽车装饰,车身装饰条"
"151101066","15110","2","排挡/手刹套","汽车用品,汽车装饰,排挡/手刹套"
"151101078","15110","2","挂件","汽车用品,汽车装饰,挂件"
"151101082","15110","2","司机护目镜","汽车用品,汽车装饰,司机护目镜"
"151101086","15110","2","内饰贴","汽车用品,汽车装饰,内饰贴"
"151101096","15110","2","电子香薰","汽车用品,汽车装饰,电子香薰"
"15111","15","1","安全自驾","汽车用品,安全自驾"
"151111112","15111","2","胎压监测","汽车用品,安全自驾,胎压监测"
"161161187","16116","2","UNO牌","运动健康,棋牌麻将,UNO牌"
"161161191","16116","2","筹码架/盒","运动健康,棋牌麻将,筹码架/盒"
"161191223","16119","2","鱼饵","运动健康,垂钓用品,鱼饵"
"161191230","16119","2","辅助装备","运动健康,垂钓用品,辅助装备"
"161241283","16124","2","其他舞蹈服","运动健康,瑜伽舞蹈,其他舞蹈服"
"161251320","16125","2","响鞭","运动健康,马术/民俗运动,响鞭"
"161251322","16125","2","门球","运动健康,马术/民俗运动,门球"
"161261330","16126","2","速滑磨刀架","运动健康,冰上运动,速滑磨刀架"
"161261336","16126","2","冰球训练服","运动健康,冰上运动,冰球训练服"
"161301415","16130","2","呼啦圈","运动健康,健身训练,呼啦圈"
"161301419","16130","2","美腰机","运动健康,健身训练,美腰机"
"161311437","16131","2","高尔夫T恤","运动健康,体育用品,高尔夫T恤"
"161311479","16131","2","橄榄球","运动健康,体育用品,橄榄球"
"161311494","16131","2","乒乓球捡球器","运动健康,体育用品,乒乓球捡球器"
"161311499","16131","2","其他乒乓球装备","运动健康,体育用品,其他乒乓球装备"
"161311505","16131","2","球迷用品","运动健康,体育用品,球迷用品"
"161311524","16131","2","网球手胶","运动健康,体育用品,网球手胶"
"161311547","16131","2","运动地胶","运动健康,体育用品,运动地胶"
"17139","17","1","积木拼插","玩具乐器,积木拼插"
"171591710","17159","2","切切看","玩具乐器,仿真/过家家玩具,切切看"
"171631723","17163","2","游戏围栏","玩具乐器,户外玩具/游乐设施,游戏围栏"
"18168","18","1","彩票","彩票、旅行、充值、票务,彩票"
"181721765","18172","2","手机充值","彩票、旅行、充值、票务,充值,手机充值"
"191791828","19179","2","低温粽子","生鲜,面点烘焙,低温粽子"
"191801834","19180","2","奶酪黄油","生鲜,乳品冷饮,奶酪黄油"
"191821844","19182","2","葱姜蒜椒","生鲜,蔬菜,葱姜蒜椒"
"20185","20","1","新能源汽车","整车,新能源汽车"
"0",,"0","图书、音像、电子书刊",
"015","01","2","影视","图书、音像、电子书刊,音像,影视"
"0524","05","2","哲学","图书、音像、电子书刊,人文社科,哲学"
"0530","05","2","文化","图书、音像、电子书刊,人文社科,文化"
"0531","05","2","社会科学","图书、音像、电子书刊,人文社科,社会科学"
"0950","09","2","外语学习","图书、音像、电子书刊,教育,外语学习"
"11469","114","2","苹果周边","手机,手机配件,苹果周边"
"219118","219","2","豆浆机","家用电器,厨房小电,豆浆机"
"219122","219","2","电磁炉","家用电器,厨房小电,电磁炉"
"220146","220","2","吸尘器","家用电器,生活电器,吸尘器"
"221","2","1","个护健康","家用电器,个护健康"
"222218","222","2","工程电器/解决方案","家用电器,商用电器,工程电器/解决方案"
"224226","224","2","生活电器配件","家用电器,家电配件,生活电器配件"
"326244","326","2","运动相机","数码,摄影摄像,运动相机"
"326246","326","2","户外器材","数码,摄影摄像,户外器材"
"328266","328","2","智能配饰","数码,智能设备,智能配饰"
"329272","329","2","MP3/MP4","数码,影音娱乐,MP3/MP4"
"329278","329","2","苹果配件","数码,影音娱乐,苹果配件"
"331","3","1","虚拟商品","数码,虚拟商品"
"435314","435","2","创意家居","家居家装,家装软饰,创意家居"
"538332","538","2","主板","电脑办公,电脑组件,主板"
"539360","539","2","电脑清洁","电脑办公,外设产品,电脑清洁"
"541373","541","2","网络配件","电脑办公,网络产品,网络配件"
"542380","542","2","复合机","电脑办公,办公设备,复合机"
"545404","545","2","办公设备安装","电脑办公,电脑办公安装,办公设备安装"
"650430","650","2","厨房秤","厨具,厨房配件,厨房秤"
"651440","651","2","保温杯","厨具,水具酒具,保温杯"
"651444","651","2","焖烧杯","厨具,水具酒具,焖烧杯"
"756475","756","2","男士洁面","个护化妆,男士面部护肤,男士洁面"
"756482","756","2","男士T区护理","个护化妆,男士面部护肤,男士T区护理"
"757490","757","2","粉扑/洗脸扑","个护化妆,美妆工具,粉扑/洗脸扑"
"758499","758","2","套装/礼盒","个护化妆,面部护肤,套装/礼盒"
"860531","860","2","衬衫","服饰内衣,女装,衬衫"
"860535","860","2","马甲","服饰内衣,女装,马甲"
"861572","861","2","风衣","服饰内衣,男装,风衣"
"861577","861","2","羽绒服","服饰内衣,男装,羽绒服"
"965644","965","2","日韩表","钟表,腕表,日韩表"
"968652","968","2","钟表维修","钟表,钟表服务,钟表维修"
"1069666","1069","2","定制鞋","鞋靴,流行男鞋,定制鞋"
"1175726","1175","2","肚兜","母婴,童装,肚兜"
"1175730","1175","2","羽绒服","母婴,童装,羽绒服"
"1175739","1175","2","套装","母婴,童装,套装"
"1384799","1384","2","冲调品","食品饮料、保健食品,进口食品,冲调品"
"1384805","1384","2","油","食品饮料、保健食品,进口食品,油"
"1387827","1387","2","米","食品饮料、保健食品,粮油调味,米"
"1491863","1491","2","婚庆饰品","珠宝,时尚饰品,婚庆饰品"
"1493874","1493","2","黄金转运珠","珠宝,黄金,黄金转运珠"
"1495885","1495","2","投资收藏","珠宝,金银投资,投资收藏"
"1496889","1496","2","银耳饰","珠宝,银饰,银耳饰"
"1497893","1497","2","钻戒","珠宝,钻石,钻戒"
"15107986","15107","2","三滤套装","汽车用品,维修保养,三滤套装"
"151081002","15108","2","行车记录仪","汽车用品,车载电器,行车记录仪"
"151081012","15108","2","车机导航","汽车用品,车载电器,车机导航"
"151081018","15108","2","电动车窗升降器","汽车用品,车载电器,电动车窗升降器"
"151101085","15110","2","扶手箱套","汽车用品,汽车装饰,扶手箱套"
"151101087","15110","2","门碗贴","汽车用品,汽车装饰,门碗贴"
"151111107","15111","2","防滑链","汽车用品,安全自驾,防滑链"
"151111131","15111","2","摩托车蓝牙装备","汽车用品,安全自驾,摩托车蓝牙装备"
"151111137","15111","2","摩托车灯","汽车用品,安全自驾,摩托车灯"
"161171199","16117","2","弹跳鞋","运动健康,轮滑滑板,弹跳鞋"
"161181214","16118","2","自行车配件","运动健康,骑行运动,自行车配件"
"161191224","16119","2","浮漂","运动健康,垂钓用品,浮漂"
"161191225","16119","2","鱼线轮","运动健康,垂钓用品,鱼线轮"
"161241290","16124","2","舞蹈把杆","运动健康,瑜伽舞蹈,舞蹈把杆"
"161261337","16126","2","冰球刀片","运动健康,冰上运动,冰球刀片"
"161281361","16128","2","软壳衣裤","运动健康,户外鞋服,软壳衣裤"
"161291388","16129","2","旅行装备","运动健康,户外装备,旅行装备"
"161291389","16129","2","野餐用品","运动健康,户外装备,野餐用品"
"161311473","16131","2","排球网/球柱","运动健康,体育用品,排球网/球柱"
"161311489","16131","2","乒乓球拍胶皮","运动健康,体育用品,乒乓球拍胶皮"
"161311491","16131","2","乒乓球鞋","运动健康,体育用品,乒乓球鞋"
"161311513","16131","2","羽毛球手胶","运动健康,体育用品,羽毛球手胶"
"171351564","17135","2","其他静态模型","玩具乐器,静态模型,其他静态模型"
"171381582","17138","2","儿童玩具表","玩具乐器,早教/智能玩具,儿童玩具表"
"171431605","17143","2","琴弦","玩具乐器,乐器配件,琴弦"
"171481644","17148","2","电子鼓","玩具乐器,西洋打击乐器,电子鼓"
"171491655","17149","2","萨克斯","玩具乐器,西洋管乐器,萨克斯"
"171491663","17149","2","其它西洋管乐器","玩具乐器,西洋管乐器,其它西洋管乐器"
"171501671","17150","2","其它西洋弦乐器","玩具乐器,西洋弦乐器,其它西洋弦乐器"
"171531683","17153","2","热胀冷缩/感温玩具","玩具乐器,STEAM教玩具,热胀冷缩/感温玩具"
"171581704","17158","2","惯性/滑行玩具","玩具乐器,惯性/发条玩具,惯性/滑行玩具"
"181691757","18169","2","国内机票","彩票、旅行、充值、票务,机票,国内机票"
"181701759","18170","2","酒店团购","彩票、旅行、充值、票务,酒店,酒店团购"
"181711761","18171","2","景点","彩票、旅行、充值、票务,旅行,景点"
"181741769","18174","2","演唱会","彩票、旅行、充值、票务,票务,演唱会"
"191751790","19175","2","草莓","生鲜,水果,草莓"
"191771819","19177","2","海鲜制品","生鲜,海鲜水产,海鲜制品"
"191801835","19180","2","冰淇淋","生鲜,乳品冷饮,冰淇淋"
"191821840","19182","2","叶菜类","生鲜,蔬菜,叶菜类"
"003","00","2","多媒体图书","图书、音像、电子书刊,电子书刊,多媒体图书"
"0420","04","2","3-6岁","图书、音像、电子书刊,少儿,3-6岁"
"0845","08","2","科学与自然","图书、音像、电子书刊,科技,科学与自然"
"11690","116","2","电池换新","手机,手机服务,电池换新"
"218","2","1","厨卫大电","家用电器,厨卫大电"
"219117","219","2","电压力锅","家用电器,厨房小电,电压力锅"
"222","2","1","商用电器","家用电器,商用电器"
"222186","222","2","保温售饭台","家用电器,商用电器,保温售饭台"
"326242","326","2","摄像机","数码,摄影摄像,摄像机"
"327","3","1","数码配件","数码,数码配件"
"327254","327","2","相机包","数码,数码配件,相机包"
"330280","330","2","点读机/笔","数码,电子教育,点读机/笔"
"332288","332","2","其他数码产品维修","数码,数码维修,其他数码产品维修"
"435304","435","2","相框/照片墙","家居家装,家装软饰,相框/照片墙"
"537325","537","2","平板电脑","电脑办公,电脑整机,平板电脑"
"539348","539","2","U盘","电脑办公,外设产品,U盘"
"650434","650","2","厨房储物器皿","厨具,厨房配件,厨房储物器皿"
"652449","652","2","一次性用品","厨具,餐具,一次性用品"
"757494","757","2","美妆工具套装","个护化妆,美妆工具,美妆工具套装"
"861571","861","2","夹克","服饰内衣,男装,夹克"
"862609","862","2","大码内衣","服饰内衣,内衣,大码内衣"
"1173701","1173","2","扭扭车","母婴,童车童床,扭扭车"
"1174710","1174","2","孕妇装","母婴,妈妈专区,孕妇装"
"1177743","1177","2","雨鞋","母婴,童鞋,雨鞋"
"1281784","1281","2","烟盒","礼品箱包,火机烟具,烟盒"
"1282","12","1","婚庆","礼品箱包,婚庆"
"1386820","1386","2","肉干肉脯","食品饮料、保健食品,休闲食品,肉干肉脯"
"1387831","1387","2","方便食品","食品饮料、保健食品,粮油调味,方便食品"
"1389840","1389","2","月饼","食品饮料、保健食品,食品礼券,月饼"
"1492867","1492","2","发簪","珠宝,发饰,发簪"
"1496887","1496","2","银手链/脚链","珠宝,银饰,银手链/脚链"
"1497894","1497","2","钻石项链/吊坠","珠宝,钻石,钻石项链/吊坠"
"1499905","1499","2","戒指","珠宝,水晶玛瑙,戒指"
"14104936","14104","2","菩提","珠宝,木手串/把件,菩提"
"15107957","15107","2","汽车喇叭","汽车用品,维修保养,汽车喇叭"
"15107980","15107","2","蓄电池","汽车用品,维修保养,蓄电池"
"15107994","15107","2","胶带/双面胶","汽车用品,维修保养,胶带/双面胶"
"15107996","15107","2","检修灯","汽车用品,维修保养,检修灯"
"151081003","15108","2","倒车雷达","汽车用品,车载电器,倒车雷达"
"151081017","15108","2","HUD抬头显示","汽车用品,车载电器,HUD抬头显示"
"15110","15","1","汽车装饰","汽车用品,汽车装饰"
"151101094","15110","2","车用衣服架","汽车用品,汽车装饰,车用衣服架"
"151121141","15112","2","清洗美容","汽车用品,汽车服务,清洗美容"
"161151178","16115","2","运动内衣","运动健康,运动服饰,运动内衣"
"161161180","16116","2","国际象棋","运动健康,棋牌麻将,国际象棋"
"161171200","16117","2","轮滑包","运动健康,轮滑滑板,轮滑包"
"161171202","16117","2","长板","运动健康,轮滑滑板,长板"
"161201236","16120","2","男士泳衣","运动健康,游泳用品,男士泳衣"
"161211240","16121","2","私教培训","运动健康,体育服务,私教培训"
"161231268","16123","2","运动发带","运动健康,运动护具,运动发带"
"161251316","16125","2","其他马术装备","运动健康,马术/民俗运动,其他马术装备"
"161251317","16125","2","舞狮","运动健康,马术/民俗运动,舞狮"
"161251323","16125","2","龙舟服","运动健康,马术/民俗运动,龙舟服"
"161271350","16127","2","滑雪头盔","运动健康,滑雪运动,滑雪头盔"
"161291378","16129","2","睡袋/吊床","运动健康,户外装备,睡袋/吊床"
"161291379","16129","2","登山攀岩","运动健康,户外装备,登山攀岩"
"161301395","16130","2","划船机","运动健康,健身训练,划船机"
"161301402","16130","2","健腹轮","运动健康,健身训练,健腹轮"
"161301409","16130","2","杠铃","运动健康,健身训练,杠铃"
"161301420","16130","2","哑铃凳","运动健康,健身训练,哑铃凳"
"161311490","16131","2","乒乓球挡板","运动健康,体育用品,乒乓球挡板"
"161311498","16131","2","乒乓球胶水","运动健康,体育用品,乒乓球胶水"
"161311511","16131","2","羽毛球包","运动健康,体育用品,羽毛球包"
"161311512","16131","2","羽毛球线","运动健康,体育用品,羽毛球线"
"161311515","16131","2","羽毛球鞋","运动健康,体育用品,羽毛球鞋"
"161311526","16131","2","网球鞋","运动健康,体育用品,网球鞋"
"171431610","17143","2","其它乐器配件","玩具乐器,乐器配件,其它乐器配件"
"171441619","17144","2","其它民族吹奏乐器","玩具乐器,民族吹奏乐器,其它民族吹奏乐器"
"171461628","17146","2","古筝","玩具乐器,民族弹拨乐器,古筝"
"171461629","17146","2","柳琴","玩具乐器,民族弹拨乐器,柳琴"
"171491651","17149","2","口琴","玩具乐器,西洋管乐器,口琴"
"171511672","17151","2","钢琴","玩具乐器,键盘乐器,钢琴"
"171521679","17152","2","启蒙乐器","玩具乐器,教学乐器,启蒙乐器"
"171641734","17164","2","爬行垫/毯","玩具乐器,健身架/爬行学步玩具,爬行垫/毯"
"181711760","18171","2","度假","彩票、旅行、充值、票务,旅行,度假"
"191751779","19175","2","芒果","生鲜,水果,芒果"
"191761808","19176","2","其它肉类","生鲜,猪牛羊肉,其它肉类"
"191791830","19179","2","其他西点","生鲜,面点烘焙,其他西点"
"05","0","1","人文社科","图书、音像、电子书刊,人文社科"
"0632","06","2","经济","图书、音像、电子书刊,经管励志,经济"
"11470","114","2","手机耳机","手机,手机配件,手机耳机"
"11479","114","2","手机饰品","手机,手机配件,手机饰品"
"2",,"0","家用电器",
"219119","219","2","咖啡机","家用电器,厨房小电,咖啡机"
"221166","221","2","理发器","家用电器,个护健康,理发器"
"221176","221","2","潮流护理电器","家用电器,个护健康,潮流护理电器"
"222212","222","2","其它商用电器","家用电器,商用电器,其它商用电器"
"326247","326","2","影棚器材","数码,摄影摄像,影棚器材"
"328263","328","2","VR眼镜","数码,智能设备,VR眼镜"
"434297","434","2","缝纫/针织材料","家居家装,生活日用,缝纫/针织材料"
"538331","538","2","CPU","电脑办公,电脑组件,CPU"
"539","5","1","外设产品","电脑办公,外设产品"
"539356","539","2","线缆","电脑办公,外设产品,线缆"
"541367","541","2","路由器","电脑办公,网络产品,路由器"
"654459","654","2","茶盘茶托","厨具,茶具,茶盘茶托"
"654461","654","2","茶具配件","厨具,茶具,茶具配件"
"654465","654","2","盖碗","厨具,茶具,盖碗"
"655472","655","2","咖啡具配件","厨具,咖啡具,咖啡具配件"
"758509","758","2","爽肤水/化妆水","个护化妆,面部护肤,爽肤水/化妆水"
"759527","759","2","男士彩妆","个护化妆,香水彩妆,男士彩妆"
"860548","860","2","羽绒服","服饰内衣,女装,羽绒服"
"861569","861","2","卫衣","服饰内衣,男装,卫衣"
"861573","861","2","毛呢大衣","服饰内衣,男装,毛呢大衣"
"862606","862","2","文胸套装","服饰内衣,内衣,文胸套装"
"965645","965","2","欧美表","钟表,腕表,欧美表"
"1069655","1069","2","休闲鞋","鞋靴,流行男鞋,休闲鞋"
"1173700","1173","2","电动车","母婴,童车童床,电动车"
"1174","11","1","妈妈专区","母婴,妈妈专区"
"1175731","1175","2","棉服","母婴,童装,棉服"
"1175732","1175","2","连体衣/爬服","母婴,童装,连体衣/爬服"
"1177745","1177","2","拖鞋","母婴,童鞋,拖鞋"
"1281779","1281","2","电子烟","礼品箱包,火机烟具,电子烟"
